X,Y
0.35070662759990695,-11.04870966127565
-0.3667802800721254,-7.903484092219146
1.3098311231084017,-1.5162259828141367
-0.8963314492333423,-15.841547185238955
-0.3233457992642772,-18.88764627316752
1.1343881371966045,7.756881153639325
0.13168695169223732,2.1561452819824947
0.36350317991148723,-12.885065845752685
0.6961434682670935,-5.018126014061692
0.7017186624548761,-8.513330027760261
1.784556496021295,3.9535652174218896
0.2284073348716127,-3.7819565299329616
0.7062557975128213,-1.8582014887136418
2.319074861775434,-3.0648729401322914
2.512960255319527,15.904604012638519
0.7154793976960421,-0.9394561980374596
1.5765301896594355,8.997309459890806
1.0481763400585253,-4.740477955018435
0.9622135342325631,-3.1846708249732405
0.036276236035378884,-9.414358855430159
0.23045553087109688,-0.43746545793800884
0.05822825540438914,-12.995723868213767
0.41268305134031463,-8.358421720747417
-0.26863524599808764,-12.307926893668363
1.5995058611157327,10.300289305296744
-0.26314292063485545,-9.38348449338055
0.7586694930088012,-8.545850546778134
0.5768831585782004,-6.364415354885191
1.7639556367931726,-3.5496198283330784
2.4962540033769764,4.758626372344676
-0.6958675516621209,-12.475130874447572
2.0446849382103514,6.156053709520147
0.6126328852136488,3.691197086509926
0.5306236902884888,2.982850557733415
0.011991025921380016,-10.169936876307684
0.3954899023595063,-13.620947450564724
-0.06744513170730515,-17.623419520120226
0.8794093338991789,0.8227729775105797
0.599964084411586,-15.614345131186555
0.26739056284301443,-2.6124781516591504
0.20802795362014348,-11.53018966154635
0.5330379980564044,-7.170975027292155
0.34070924319339335,-20.172784960311553
0.03641398248093808,-5.7609543598666475
0.6296446629473367,-2.023334556814305
1.9590082142140315,12.261894192127931
-0.34651407880388185,-14.083550935892214
-0.3168974605494208,-10.768269981083172
-0.06833853990644512,-20.127831220549098
1.8449285988209105,3.641591138387306
-0.04322911877605651,-12.717333571100028
0.9493933640123882,-0.06914661784161336
0.38943303235314275,-12.504336731336549
1.1284520815421806,-3.7574463175465933
0.6259998665256339,-6.9407996835289865
-0.0047637649179129715,-10.134002824389006
0.7465389641380307,0.23473426884421578
-0.25469559854528634,-21.840141700255035
0.8420777970654294,-7.433212548974888
0.25276861705267284,-10.968607270510981
-0.7904252337994775,-7.70878691323524
-0.7302978556320296,-22.194365977103313
-0.4376051978746536,-17.21279413382446
2.0128477747849134,13.606621576168383
1.1918911997509636,-4.959506259960712
0.2410271443132505,-2.131362994230229
-0.5472220332166129,-20.897483701412725
1.9250802494298707,-3.101885999042052
1.048782498885496,5.039204104782611
0.6959887488767971,-7.461055235657248
1.014654747099559,9.783590180658202
1.4167500762442111,9.640900332977711
0.05809208840567792,-11.259521342012352
-0.5752672815598705,-21.062929390557766
0.5546302378571148,-4.7435485405506554
-0.8055044721900402,-33.176907268442164
0.9363817541033983,5.129996723929078
0.2415337252926394,-7.716109604903295
1.380372188370738,-3.8829160853640463
0.18426050831647023,-17.27890587048631
0.9687575596570785,-5.776423710350198
0.394449789967335,-14.642505224903001
2.508107332426688,12.94571442384572
-0.31770238361751146,-1.4570005102486565
1.0497167687871585,5.968905219475614
0.49978787172380823,-8.920920349381447
0.2573916602714045,-3.3283471596979046
0.3915058079926727,6.747742611231651
0.4791073304799345,-5.067643939246796
0.1217128677683389,-10.246000981761915
0.7218678043040805,-0.3326059139306534
0.8197718327686507,-8.645413580080803
1.1470190841254968,6.106676386185187
-0.07397535284669066,-17.032907026941373
0.8206204692734839,2.413232328493831
0.32816115923360545,4.134148472746915
-0.5078600171334506,-11.487556001089377
-0.5515744020943179,-22.08732742245538
1.6514481545992237,-8.255415725479109
0.8721608816494795,-0.789622703476434
1.9718354650109153,15.049457029752968
-0.8098644924210876,-33.384891320097864
1.1841239129312022,3.3756923708412963
0.7113236586116225,9.55612841845375
0.719488077815419,10.380815492353333
0.7009057583981724,6.562838089771073
1.0416748701968839,-0.16914083198438878
0.9467532725986256,-7.761462865505901
-0.4471538799501342,-9.663632681677434
0.23764412301417198,-9.898609663701047
1.131053766637577,7.491400135940225
1.1661247308564422,-3.843258631875405
2.4577052667328427,8.207233295197783
0.39170163607363395,-8.807708874465877
-2.4635683519309834,-37.77473099703539
0.0048255522699584,-24.159012641982425
0.5932967629569117,-15.078466708491613
1.2477028306016105,-1.5130775443386026
1.5293518983679275,2.1351495788346853
0.3675614006724384,-8.62462500705704
0.1689057687008505,-12.997892310453468
1.7457340777929877,-5.28702652231658
2.606567897538964,12.981544071909825
0.4923310452617623,-11.097233299486401
2.116921008796737,21.686850964849327
0.9583858657335877,-8.92443438599756
0.24364553947708611,-11.471666069405474
0.5695479479048573,-5.390053608686758
0.23396696709143,-12.59782498689295
-0.5195897752432084,-6.579339076569669
0.9521418190634328,-5.73204248813513
0.16745215598116703,-6.125279168580415
0.5392691965815803,-7.731257214328665
0.03475045579981595,-1.6834225219452765
0.46723263813451305,-0.7953300805099524
0.4252302492306899,-8.934144603456184
0.8867114679124888,8.995392973779184
0.23338343626590885,-10.82174596809383
0.5054380267220263,-14.456963671290755
0.3445232721279654,-6.102162318341228
-0.6259215320500533,-8.186658476488299
